Provider.ID,QC-T-ed_1b,QC-T-op_3b,QC-T-op_20,QC-T,QC-CP-op_6,QC-CP-op_7,QC-CP-pn_6,QC-CP-scip_inf_1,QC-CP-scip_inf_2,QC-CP-scip_inf_3,QC-CP-scip_vte_2,QC-CP-stk_6,QC-CP-vte_3,QC-CP-vte_6,QC-CP,QC-AD-readm_30_ami,QC-AD-readm_30_copd,QC-AD-readm_30_cabg,QC-AD-readm_30_hf,QC-AD-readm_30_pn,QC-AD-readm_30_hipknee,QC-AD-readm_30_stk,QC-AD,PD-mort_30_copd,PD-mort_30_cabg,PD-mort_30_ami,PD-mort_30_hf,PD-mort_30_pn,PD-mort_30_stk,QC,PD,PW,QS,State
241316,0.008816837,,0.154740608,0.081778723,,,,0.97,0.978021978,0.967032967,1,,,,0.978763736,,,,,,0.34041022,,0.34041022,,,,,,,15.56614087,,,,MN
241317,,,0.503577818,0.503577818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
241318,0.027303754,,,0.027303754,,,,,,,,,,,,,,,,0.671871304,,,0.671871304,,,,,0.051994302,,,1.7331434,,,MN
241319,0.009954494,,,0.009954494,,,0.6875,1,1,1,1,,,,0.9375,,,,,0.596640643,0.561353005,,0.578996824,,,,,0.632478632,,16.9605702,21.08262108,,,MN
241320,0.056313993,,0.053965414,0.055139704,0.96,1,0.725,1,1,0.945054945,0.96,,,,0.941436421,,,,,0.671871304,,,0.671871304,,,,,0.280151947,,18.53830476,9.338398227,,,MN
241321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
241322,0.086461889,,,0.086461889,,,,,,,,,,,,,,,0.344224338,0.553820677,,,0.449022507,,,,0.436842105,0.632478632,,,17.8220123,,,MN
241323,0.018486917,,,0.018486917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
241325,,,,,,,0.6375,,,,1,,,,0.81875,,0.652162235,,,0.245091081,,,0.448626658,0.634193194,,,,0.35660019,,,16.51322307,,,MN
241326,0.049203641,,0.005366726,0.027285183,,,0.1625,,,,,,,,0.1625,,,,,,,,,,,,,,,,,,,MN
241327,0.012514221,,,0.012514221,,,0.3,,,,,,,,0.3,,,,0.263184976,0.95055595,,,0.606870463,,,,0.308421053,0.879154796,,10.21538537,19.79293081,,,MN
241328,0.037827076,,,0.037827076,,,,,,,,,,,,,,,,0.553820677,,,0.553820677,,,,,,,,,,,MN
241329,0.113765643,,,0.113765643,0.946666667,0.935483871,0.9375,0.88,0.912087912,0.89010989,0.95,,,,0.92169262,,,,,0.510527561,,,0.510527561,,,,,0.428774929,,17.17762026,14.29249763,,,MN
241330,0.01592719,,,0.01592719,,,0.925,,,,,,,,0.925,,,,0.765114484,0.269458245,,,0.517286364,,,,,0.710588794,,16.20237283,23.68629313,,,MN
241331,0.029863481,,0.218246869,0.124055175,,,0.7875,,,,,,,,0.7875,,,,,,,,,,,,,,,,,,,MN
241332,0.037827076,,,0.037827076,,,,,,,,,,,,,,,,0.881003075,,,0.881003075,,,,0.031842105,0.683998101,,,11.9306701,,,MN
241333,0.033845279,,,0.033845279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
241334,0.113765643,,,0.113765643,,,0.925,0.97,0.978021978,0.967032967,1,,,,0.968010989,,,,,0.671871304,,,0.671871304,,,,,,,19.48497706,,,,MN
241335,0.049203641,,,0.049203641,,,,1,0.945054945,1,1,,,,0.986263736,,,,,0.29713745,0.707808564,,0.502473007,,,,,0.316951567,,17.08822649,10.56505223,,,MN
241336,,,,,,,,,,,,,,,,,,,,0.596640643,,,0.596640643,,,,,0.480294397,,,16.00981323,,,MN
241337,0.020193402,,,0.020193402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
241338,0.051478953,,,0.051478953,,,,0.95,1,1,1,,,,0.9875,,,,0.667095446,,,,0.667095446,,,,0.525,0.183523267,,18.95638222,11.80872111,,,MN
241339,0.007394767,,,0.007394767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
241340,0.027303754,,,0.027303754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
241341,0.017064846,,,0.017064846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
241342,0.061717861,,,0.061717861,,,,,,,,,,,,,,,,0.802460374,,,0.802460374,,,,,0.332146249,,,11.07154163,,,MN
241343,0.014789534,,,0.014789534,,,0.7375,,,,,,,,0.7375,,0.370668815,,0.549524055,0.29713745,,,0.405776773,0.417672887,,,0.580789474,0.864434948,,12.86740341,20.69885898,,,MN
241344,0.068259386,,,0.068259386,,,0.9,,,,,,,,0.9,,,,,0.671871304,,,0.671871304,,,,,0.381291548,,18.22367432,12.70971827,,,MN
241345,0.145620023,,,0.145620023,,,,,,,,,,,,,,,0.581682532,,,,0.581682532,,,,,,,,,,,MN
241346,0.076507395,,,0.076507395,,,1,1,1,1,1,,,,1,,,,0.523282737,0.269458245,,,0.396370491,,,,,0.522079772,,16.36530984,17.40265907,,,MN
241347,0.00625711,,,0.00625711,,,1,,,,,,,,1,,,,,0.29713745,,,0.29713745,,,,,0.605413105,,14.48216178,20.18043685,,,MN
241348,0.006825939,,,0.006825939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
241349,0.034982935,,,0.034982935,0.826666667,1,0.8875,0.96,0.978021978,0.956043956,0.98,,,,0.941176086,,,,,0.771705701,,,0.771705701,,,,,0.772792023,,19.42071914,25.75973409,,,MN
241350,0.127701934,,0.447823494,0.287762714,0.52,0.822580645,1,1,1,0.89010989,0.96,,,,0.884670076,,,,0.241317211,,,,0.241317211,,,,,,,15.70833335,,,,MN
241351,0.059726962,,,0.059726962,,,,,,,,,,,,,,,0.280936455,0.742370476,,,0.511653465,,,,0.233947368,0.099240266,,,5.553127239,,,MN
241352,0.013651877,,,0.013651877,,,,,,,,,,,,,,,0.824800617,,,,0.824800617,,,,0.672368421,,,,22.4122807,,,MN
241353,0.187144482,,,0.187144482,0.96,1,0.95,0.99,1,0.989010989,1,,,,0.984144427,,0.34085415,,0.549524055,0.632363378,0.287153652,,0.452473809,0.338090011,,,0.332105263,0.952754036,,18.04180798,18.03277011,,,MN
241354,0.187144482,0.305623472,,0.246383977,0.853333333,0.967741935,1,,,,1,,,,0.955268817,,,,0.695909442,0.553820677,,,0.624865059,,,,0.525,0.683998101,,20.29464282,20.14996834,,,MN
241355,0.223265074,,,0.223265074,1,1,1,0.97,0.967032967,1,1,,,,0.99100471,,,,0.611525598,0.671871304,,,0.641698451,,,,0.612894737,0.056267806,,20.62186927,11.15270905,,,MN
241356,0.043515358,,,0.043515358,,,0.9625,,,,,,,,0.9625,,,,0.449446874,0.707357464,,,0.578402169,,,,0.497105263,0.332146249,,17.60463919,13.82085853,,,MN
241357,0.001137656,,,0.001137656,1,0.919354839,1,1,1,1,1,,,,0.988479263,,0.316411496,,0.280936455,0.29713745,,,0.2981618,,,,0.497105263,0.522079772,,14.30865244,16.98641725,,,MN
241358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
241359,0.086461889,,,0.086461889,0.946666667,0.935483871,0.95,0.99,0.989010989,0.978021978,1,,,,0.969883358,,0.211120064,,0.581682532,0.940856399,0.414897445,0.58207859,0.546127006,0.593029638,,,0.383421053,0.099240266,0.30351322,17.80524725,11.49336813,,,MN
241360,0.347554039,,,0.347554039,,,1,0.76,0.945054945,0.967032967,1,,,,0.934417582,,,,,0.632363378,0.707808564,,0.670085971,,,,,0.078110161,,21.6895288,2.603672048,,,MN
241361,0.069681456,,,0.069681456,,,1,0.98,0.989010989,0.945054945,1,,,,0.982813187,,,,0.720349884,,0.768261965,,0.744305924,,,,0.233947368,,,19.96445075,7.798245614,,,MN
241362,0.076507395,0.921760391,,0.499133893,,,0.9,0.89,1,0.879120879,1,,,,0.933824176,,,,0.581682532,0.47125621,,,0.526469371,,,,0.817894737,0.658831909,,21.771416,24.61211076,,,MN
241363,0.00625711,,,0.00625711,,,0.825,0.83,0.868131868,0.945054945,0.79,,,,0.851637363,,0.780016116,,0.171597633,0.053229241,0.561353005,,0.391548999,0.458013172,,,0.854210526,0.864434948,,13.88270524,24.18509607,,,MN
241364,0.236063709,,,0.236063709,,,0.9625,1,0.989010989,1,1,,,,0.990302198,,,,0.63725238,0.394369529,0.240014394,,0.423878768,,,,0.076052632,0.580009497,,18.33605193,10.9343688,,,MN
241365,0.01109215,,,0.01109215,,,0.3,,,,,,,,0.3,,,,,0.329074994,,,0.329074994,,,,,0.580009497,,7.11296827,19.33364989,,,MN
241366,0.106370876,,,0.106370876,,,1,0.93,0.978021978,0.956043956,1,,,,0.972813187,,,,0.523282737,,,,0.523282737,,,,0.643421053,,,17.80518667,21.44736842,,,MN
241367,0.313993174,0.491442543,,0.402717858,,0.661290323,0.925,0.95,0.989010989,0.989010989,1,,,,0.91905205,,0.472468439,,0.746591201,0.596640643,0.487225621,,0.575731476,0.502744237,,,0.580789474,0.50379867,,21.08334872,17.63702646,,,MN
241368,0.033845279,,,0.033845279,,,1,0.9,0.912087912,1,0.93,,,,0.948417582,,,,,0.36219541,,,0.36219541,,,,,,,14.93842524,,,,MN
241369,0.046643914,,,0.046643914,,,0.7875,0.96,0.868131868,1,1,,,,0.923126374,,,,0.720349884,0.802460374,0.707808564,,0.743539607,,,,0.525,0.658831909,,19.03677661,19.73053181,,,MN
241370,0.320819113,0.017114914,0.277877162,0.205270396,0.84,0.790322581,0.8375,0.99,0.967032967,0.945054945,0.98,,,,0.90713007,,0.436744561,,0.495497813,0.596640643,0.34041022,,0.467323309,0.277442371,,,0.672368421,0.241690408,,17.5524864,13.23890223,,,MN
241371,0.036405006,,,0.036405006,,,1,,,,,,,,1,,0.74993285,,0.746591201,0.742370476,,,0.746298176,0.417672887,,,0.076052632,0.099240266,,19.80781313,6.588508716,,,MN
241372,0.003697383,,,0.003697383,,,0.4125,,,,,,,,0.4125,,,,,0.632363378,,,0.632363378,,,,,0.683998101,,11.65067513,22.79993669,,,MN
241373,0.035551763,,,0.035551763,,,0.95,0.77,1,1,0.36,,,,0.816,,0.370668815,,0.47234371,0.510527561,,,0.451180029,,,,0.796052632,0.772792023,,14.47479769,26.14741091,,,MN
241374,0.027303754,,,0.027303754,,,,,,,,,,,,,,,,0.36219541,,,0.36219541,,,,,0.227920228,,,7.597340931,,,MN
241375,0.127701934,,,0.127701934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
241376,0.007110353,,,0.007110353,,,0.925,0.91,1,1,1,,,,0.967,,,,0.611525598,0.47125621,,,0.541390904,,,,0.436842105,0.157882241,,16.83890285,9.912072441,,,MN
241377,0.058304892,,,0.058304892,,,0.975,0.93,0.956043956,1,0.97,,,,0.966208791,,0.506849315,,0.449446874,0.671871304,,,0.542722498,0.175905598,,,0.035,0.044396961,,17.41373534,2.836695103,,,MN
241378,0.236063709,,0.310971974,0.273517841,1,1,0.925,0.98,1,0.989010989,1,1,,,0.986751374,,0.74993285,,0.808850013,0.596640643,0.858582224,0.709144326,0.744630011,0.338090011,,0.079409417,0.817894737,0.241690408,0.697573343,22.27665807,14.49771944,,,MN
241379,,,,,1,0.919354839,,,,,,,,,0.959677419,,,,,0.596640643,,,0.596640643,,,,,0.157882241,,,5.262741374,,,MN
241380,0.499715586,,,0.499715586,,,1,0.76,0.89010989,0.956043956,0.98,,,,0.917230769,,0.579102874,,0.611525598,0.329074994,,,0.506567822,0.153677278,,,0.096578947,0.058879392,,21.37237975,3.434840192,,,MN
241381,0.070819113,,,0.070819113,0.893333333,0.870967742,0.875,0.95,0.945054945,0.923076923,0.99,,,,0.921061849,,0.542841794,,0.785438642,0.671871304,0.768261965,,0.692103426,0.417672887,,,0.643421053,0.183523267,,18.71093764,13.82908007,,,MN
243302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
250001,0.887656428,,0.642516398,0.765086413,0.96,0.983870968,0.95,0.98,0.967032967,0.989010989,1,0.975609756,0.921875,1,0.972739968,0.264986968,0.040021488,0.671102662,0.024954978,0.112136267,0.064771501,0.105031216,0.18328644,0.032656422,0.333647502,0.129688747,0.280789474,0.35660019,0.132560666,21.34569801,7.033016672,4.583333333,32.96204801,MS
250002,0.050056883,,0.592725104,0.321390994,,,0.8125,,,,,,,,0.8125,,0.780016116,,0.63725238,0.92855453,,0.494307749,0.710032694,0.724753019,,,0.175789474,0.928774929,0.473741398,20.48804097,19.19215683,28.33333333,68.01353113,MS
250004,0.521331058,,0.947227191,0.734279125,1,0.983870968,0.9875,1,1,0.989010989,1,1,0.9375,0.802816901,0.970069886,0.715899218,0.045930701,0.815589354,0.695909442,0.175774781,0.130622526,0.317664341,0.413912909,0.153677278,0.472196041,0.877494014,0.332105263,0.551519468,0.697573343,23.53624355,17.13647449,23.75,64.42271804,MS
250006,0.090443686,,0.566189624,0.328316655,0.986666667,0.967741935,0.9875,1,1,0.989010989,1,1,1,,0.992324399,0.593831451,0.14074671,,0.390275277,0.47125621,0.0518172,0.348879912,0.332801127,0.502744237,,0.08858739,0.130526316,0.227920228,0.860557769,18.37157979,12.06890627,22.91666667,53.35715272,MS
250007,0.307167235,,0.218246869,0.262707052,1,0.983870968,1,1,1,0.989010989,1,0.93902439,0.890625,,0.978059039,0.509556907,0.472468439,,0.074607667,0.47125621,0.637639439,0.868894602,0.505737211,0.905049396,,0.056264964,0.672368421,0.710588794,0.939152481,19.40559224,21.88949371,1.25,42.54508595,MS
250009,0.374004551,,0.769528921,0.571766736,1,1,0.975,1,0.989010989,0.989010989,1,0.926829268,1,,0.986650138,0.553431798,0.030083266,0.602661597,0.04244919,0.175774781,0.107592659,0.040029379,0.221717524,0.248902305,0.088595664,0.079409417,0.497105263,0.428774929,0.284317276,19.7792711,9.039471418,27.5,56.31874251,MS
250010,0.173777019,,0.705128205,0.439452612,,,0.7375,,,,,0.158536585,,,0.448018293,,0.235562718,,0.390275277,0.742370476,,0.186558942,0.388691853,0.593029638,,,0.144473684,0.044396961,0.805143064,14.1795862,13.22536123,,,MS
250012,0.156427759,,0.246571258,0.201499509,,,0.2875,,,,,,,,0.2875,,0.370668815,,0.280936455,0.553820677,,,0.401808649,0.593029638,,,0.612894737,0.454415954,,9.897868416,18.44822588,,,MS
250017,0.285836177,,0.665175909,0.475506043,,,0.7375,,,,,,,,0.7375,,0.14074671,,0.416773862,0.632363378,,,0.396627983,0.763446762,,,0.728684211,0.632478632,,17.88482252,23.60677339,,,MS
250018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS
250019,0.559442548,,0.246571258,0.403006903,0.973333333,0.967741935,0.925,0.98,0.912087912,0.912087912,0.98,0.93902439,0.65625,0.605633803,0.885115929,0.327106864,0.68627451,0.041825095,0.344224338,0.632363378,0.858582224,0.317664341,0.458291536,0.967892426,0.088595664,0.519553073,0.728684211,0.551519468,0.390800435,19.40460408,18.03914042,11.25,48.69374451,MS
250020,0.034982935,,0.310971974,0.172977454,,,0.8625,,,,,0.926829268,,,0.894664634,,0.34085415,,0.416773862,0.632363378,,0.77745134,0.541860683,0.763446762,,,0.192894737,0.772792023,0.977544368,17.88336412,22.55564908,27.08333333,67.52234654,MS
250025,0.077929465,,0.340488968,0.209209217,0.986666667,0.967741935,1,0.94,0.934065934,0.956043956,1,1,0.84375,,0.958696499,,0.436744561,,0.122202213,0.175774781,,0.669849431,0.351142746,0.37650933,,,0.085526316,0.210588794,0.898949656,16.87831625,13.0964508,25.83333333,55.80810038,MS
250027,0.354948805,,0.77966607,0.567307438,,,,,,,,,,,,,0.74993285,,0.63725238,0.47125621,,0.669849431,0.632072718,0.417672887,,,0.159473684,0.005935423,0.522274538,,9.211304433,,,MS
250031,0.499715586,,0.418008348,0.458861967,1,0.983870968,0.95,0.98,0.967032967,1,0.99,0.902439024,1,,0.974815884,0.029973936,0.062046737,0.101711027,0.146899923,0.027442631,0.487225621,0.384869629,0.177167072,0.338090011,0.013195099,0.013567438,0.854210526,0.065289649,0.697573343,17.89827692,11.01070037,8.75,37.65897729,MS
250034,0.162116041,,0.447823494,0.304969768,0.986666667,0.983870968,1,1,0.989010989,0.989010989,1,0.975609756,0.828125,1,0.975229437,0.80712424,0.436744561,0.815589354,0.449446874,0.155665957,0.768261965,0.040029379,0.49612319,0.502744237,0.788878417,0.963687151,0.525,0.522079772,0.132560666,19.73691549,19.08305691,10.41666667,49.23663907,MS
250036,0.453356086,,0.77966607,0.616511078,,,0.775,,,,0.86,1,0.765625,,0.85015625,,0.119527263,,0.785438642,0.124201561,,0.384869629,0.353509274,0.417672887,,,0.7,0.632478632,0.325606664,20.22418447,17.29798486,28.75,66.27216933,MS
250038,0.17662116,,0.378652355,0.277636758,0.96,0.870967742,0.825,0.92,0.912087912,1,0.96,,,,0.921150808,,0.235562718,,0.0671469,0.632363378,0.817920115,,0.438248278,0.37650933,,,0.117368421,0.381291548,,18.18928715,9.724103327,8.75,36.66339048,MS
250040,0.408987486,,0.769528921,0.589258203,1,0.983870968,0.95,1,0.989010989,0.978021978,1,0.987804878,0.84375,1,0.973245881,0.213727194,0.005640612,0.253802281,0.449446874,0.022237994,0.414897445,0.186558942,0.22090162,0.014544457,0.143261074,0.355147646,0.144473684,0.658831909,0.372328866,19.81561894,9.381042423,8.333333333,37.5299947,MS
250042,0.223265074,,0.447823494,0.335544284,0.986666667,0.983870968,0.9625,1,1,1,0.99,0.87804878,1,,0.977898491,0.113814075,0.34085415,,0.04244919,0.632363378,,0.105031216,0.246902402,0.277442371,,0.451715882,0.817894737,0.710588794,0.842086201,17.33716863,20.66485323,10,48.00202185,MS
250043,0.065415245,,0.041443053,0.053429149,,,,,,,,,,,,,0.053451518,,0.367378441,0.29713745,,0.709144326,0.356777934,0.153677278,,,0.867631579,0.0828585,0.603404564,,14.229766,29.16666667,,MS
250044,0.156427759,,0.503577818,0.330002788,,,0.95,,,,,0.902439024,0.875,,0.909146341,,0.780016116,,0.47234371,0.596640643,,0.074550129,0.480887649,0.308177827,,,0.497105263,0.551519468,0.347700109,19.11151977,14.20418889,22.08333333,55.39904199,MS
250048,0.652161547,,0.956469887,0.804315717,0.92,0.967741935,0.8125,0.97,0.978021978,0.989010989,1,0.963414634,0.875,0.845070423,0.932075996,0.113814075,0.119527263,0.095057034,0.04244919,0.596640643,0.768261965,0.119353654,0.265014832,0.277442371,0.373232799,0.301675978,0.643421053,0.605413105,0.950380297,22.2378505,17.50869779,9.583333333,49.32988163,MS
250049,,,,,,,0.3375,,,,,,,,0.3375,,0.617244158,,0.344224338,0.671871304,,0.709144326,0.585621031,0.830954995,,,0.728684211,0.580009497,0.909815284,,25.41219988,20.41666667,,MS
250050,0.118316268,,0.912045319,0.515180794,0.853333333,0.951612903,0.775,0.96,0.945054945,0.879120879,0.93,0.524390244,0.734375,,0.839209701,,0.107708837,,0.135837407,0.221433641,0.34041022,0.53837679,0.268753379,0.006860593,,,0.175789474,0.002849003,0.500181094,18.03493192,5.714001359,25,48.74893328,MS
250051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS
250057,0.327360637,,0.471675611,0.399518124,0.986666667,0.935483871,0.95,0.97,0.967032967,1,0.98,1,0.921875,,0.967895389,,0.316411496,,0.63725238,0.802460374,,0.150569225,0.476673369,0.458013172,,,0.407105263,0.50379867,0.628757696,20.48985425,16.64729002,31.25,68.38714427,MS
250058,0.245449374,0.748166259,0.535181872,0.509599169,0.76,0.838709677,0.8625,0.96,0.813186813,0.956043956,0.99,0.658536585,0.875,0.845070423,0.855904745,0.060816681,0.14074671,,0.495497813,0.553820677,0.858582224,0.134777819,0.374040321,0.679198683,,0.519553073,0.144473684,0.044396961,0.171314741,19.32826927,10.39291428,20.41666667,50.13785022,MS
250060,0.018486917,,0.095408468,0.056947692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS
250061,,,,,,,0.6625,,,,,,,,0.6625,,0.828095622,,0.416773862,0.329074994,,,0.524648159,0.593029638,,,0.280789474,0.35660019,,,13.67132557,,,MS
250067,0.056313993,,0.847048301,0.451681147,0.986666667,1,0.825,1,1,0.967032967,1,1,0.71875,,0.94416107,,0.260542573,,0.135837407,0.940856399,,0.749540947,0.521694332,0.338090011,,,0.612894737,0.195394112,0.553422673,21.30596166,14.16501277,20.83333333,56.30430776,MS
250069,0.223265074,,0.77966607,0.501465572,0.986666667,0.967741935,0.975,1,0.978021978,0.934065934,0.99,0.951219512,1,0.845070423,0.962778645,0.80712424,0.130271287,0.510456274,0.416773862,0.707357464,0.240014394,0.095115681,0.415301886,0.967892426,0.426013195,0.773343974,0.883947368,0.078110161,0.413980442,20.88384559,19.68493093,10,50.56877652,MS
250072,0.249146758,,0.340488968,0.294817863,1,0.983870968,1,0.98,0.978021978,0.989010989,0.99,0.93902439,1,,0.984436481,0.152041703,0.472468439,0.467680608,0.280936455,0.175774781,0.130622526,0.095115681,0.253520028,0.338090011,0.472196041,0.14764565,0.233947368,0.381291548,0.603404564,17.03082635,12.09208435,6.25,35.3729107,MS
250077,0.138794084,0.173594132,0.903100775,0.405162997,,,0.8625,0.55,0.505494505,0.802197802,0.88,0.463414634,0.125,,0.59837242,,0.542841794,,0.280936455,0.044239413,,0.77745134,0.411367251,0.417672887,,0.355147646,0.497105263,0.605413105,0.67982615,15.72114076,17.03443367,16.66666667,49.4222411,MS
250078,0.327360637,,0.990459153,0.658909895,0.973333333,0.967741935,0.9125,0.99,0.967032967,0.956043956,1,0.93902439,0.9375,0.957746479,0.960092306,0.085577758,0.012087027,0.671102662,0.039361976,0.036669032,0.107592659,0.06022769,0.144659829,0.248902305,0.672950047,0.519553073,0.233947368,0.381291548,0.390800435,19.59624478,13.59691542,10.41666667,43.60982687,MS
250079,,,,,,,,,,,,,,,,,,,0.224594803,0.36219541,,,0.293395107,,,,0.643421053,0.169990503,,,13.55685927,,,MS
250081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS
250082,0.735494881,,0.947227191,0.841361036,0.946666667,0.935483871,0.85,0.99,0.978021978,0.978021978,0.96,0.695121951,0.84375,,0.908562938,0.891398784,0.288208434,,0.523282737,0.245091081,0.561353005,0.53837679,0.507951805,0.072722283,,0.301675978,0.175789474,0.024453941,0.500181094,25.08750866,7.16548513,6.666666667,38.91966046,MS
250084,0.834755404,,0.722122838,0.778439121,0.96,0.822580645,0.9875,0.97,0.989010989,0.945054945,0.96,0.487804878,,,0.890243932,0.152041703,0.370668815,,0.416773862,0.47125621,0.561353005,0.208226221,0.363386636,0.198408342,,0.21348763,0.076052632,0.012583096,0.214052879,22.5785521,4.763897194,2.083333333,29.42578263,MS
250085,0.272468714,0.28606357,0.665175909,0.407902731,,,0.9375,,,,,,,,0.9375,,0.849315068,,0.0671469,0.269458245,,,0.395306738,0.634193194,,,0.775789474,0.099240266,,19.34121632,16.76914371,3.333333333,39.44369336,MS
250093,0.187144482,0.026894866,0.029218843,0.081086064,1,1,1,1,1,1,1,1,0.71875,,0.96875,,0.040021488,,0.074607667,0.044239413,,0.348879912,0.12693712,0.106750823,,,0.052631579,0.183523267,0.67982615,13.0752576,8.522765159,3.75,25.34802275,MS
250094,0.405005688,,0.683959451,0.54448257,1,0.983870968,1,1,1,1,1,1,1,,0.998207885,0.099044309,0.053451518,0.196768061,0.20735786,0.510527561,0.027707809,0.629452809,0.246329989,0.796377607,0.184731385,0.483639266,0.553684211,0.35660019,0.805143064,19.87800494,17.6676429,12.91666667,50.46231451,MS
250095,0.156427759,,0.847048301,0.50173803,,,0.6375,,,,,0.219512195,,,0.428506098,,0.905989793,,0.20735786,0.085403359,,0.420492104,0.404810779,0.679198683,,,0.836052632,0.658831909,0.132560666,14.8339434,19.22203241,19.58333333,53.63930915,MS
250096,0.173777019,,0.592725104,0.383251062,0.866666667,1,1,1,0.934065934,1,1,,1,,0.975091575,,0.617244158,,0.20735786,0.596640643,,0.420492104,0.460433691,0.546377607,,0.451715882,0.643421053,0.480294397,0.522274538,20.20862587,17.62722318,7.083333333,44.91918238,MS
250097,0.192832765,,0.185450209,0.189141487,0.973333333,0.903225806,0.9125,0.96,0.967032967,0.923076923,1,0.817073171,0.625,0.774647887,0.885589009,0.152041703,0.370668815,0.345057034,0.241317211,0.175774781,0.043181,0.420492104,0.249790379,0.222283205,0.333647502,0.272944932,0.130526316,0.020655271,0.390800435,14.7168986,7.615875894,8.333333333,30.66610783,MS
